No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,date,pm2.5_log,week
22527,2012,7,27,14,99.0,25,28.0,1006.0,4.46,0,0,0,0,0,1,2012-07-27,4.59511985013459,4
22528,2012,7,27,15,89.0,25,28.0,1006.0,1.79,0,0,1,0,0,0,2012-07-27,4.48863636973214,4
22529,2012,7,27,16,86.0,26,28.0,1005.0,3.58,0,0,1,0,0,0,2012-07-27,4.454347296253507,4
22530,2012,7,27,17,90.0,26,28.0,1005.0,6.71,0,0,1,0,0,0,2012-07-27,4.499809670330265,4
22531,2012,7,27,18,94.0,26,28.0,1005.0,8.5,0,0,1,0,0,0,2012-07-27,4.543294782270004,4
22532,2012,7,27,19,93.0,26,27.0,1005.0,1.79,0,0,0,0,1,0,2012-07-27,4.532599493153256,4
22533,2012,7,27,20,105.0,25,27.0,1006.0,0.89,0,0,0,0,0,1,2012-07-27,4.653960350157523,4
22534,2012,7,27,21,108.0,25,27.0,1006.0,1.79,0,0,0,0,1,0,2012-07-27,4.68213122712422,4
22535,2012,7,27,22,109.0,25,26.0,1006.0,3.58,0,1,0,0,1,0,2012-07-27,4.6913478822291435,4
22536,2012,7,27,23,37.0,25,25.0,1006.0,0.89,0,2,1,0,0,0,2012-07-27,3.6109179126442243,4
22537,2012,7,28,0,51.0,25,26.0,1006.0,1.79,0,3,0,0,1,0,2012-07-28,3.9318256327243257,5
22538,2012,7,28,1,83.0,25,26.0,1005.0,4.92,0,0,0,0,1,0,2012-07-28,4.418840607796598,5
22539,2012,7,28,2,144.75,25,25.0,1005.0,1.79,0,0,1,0,0,0,2012-07-28,4.975008116453105,5
22540,2012,7,28,3,88.0,25,25.0,1004.0,1.79,0,1,0,0,1,0,2012-07-28,4.477336814478207,5
22541,2012,7,28,4,89.0,25,25.0,1003.0,3.58,0,0,0,0,1,0,2012-07-28,4.48863636973214,5
22542,2012,7,28,5,98.0,24,25.0,1004.0,6.71,0,0,0,0,1,0,2012-07-28,4.584967478670572,5
22543,2012,7,28,6,96.0,24,25.0,1004.0,9.84,0,0,0,0,1,0,2012-07-28,4.564348191467836,5
22544,2012,7,28,7,94.0,24,25.0,1003.0,13.86,0,0,0,0,1,0,2012-07-28,4.543294782270004,5
22545,2012,7,28,8,116.0,25,25.0,1003.0,16.99,0,0,0,0,1,0,2012-07-28,4.7535901911063645,5
22546,2012,7,28,9,130.0,25,25.0,1003.0,18.78,0,0,0,0,1,0,2012-07-28,4.867534450455582,5
22547,2012,7,28,10,126.0,25,26.0,1003.0,20.57,0,0,0,0,1,0,2012-07-28,4.836281906951478,5
22548,2012,7,28,11,128.0,26,28.0,1002.0,23.7,0,0,0,0,1,0,2012-07-28,4.852030263919617,5
22549,2012,7,28,12,111.0,27,29.0,1001.0,26.83,0,0,0,0,1,0,2012-07-28,4.709530201312334,5
22550,2012,7,28,13,108.0,26,30.0,1001.0,31.75,0,0,0,0,1,0,2012-07-28,4.68213122712422,5
22551,2012,7,28,14,103.0,26,31.0,1000.0,35.77,0,0,0,0,1,0,2012-07-28,4.634728988229636,5
22552,2012,7,28,15,110.0,26,31.0,1000.0,41.58,0,0,0,0,1,0,2012-07-28,4.700480365792417,5
22553,2012,7,28,16,124.0,26,31.0,999.0,46.5,0,0,0,0,1,0,2012-07-28,4.820281565605037,5
22554,2012,7,28,17,119.5,26,31.0,999.0,51.42,0,0,0,0,1,0,2012-07-28,4.783316371371566,5
22555,2012,7,28,18,120.25,26,31.0,998.0,55.44,0,0,0,0,1,0,2012-07-28,4.78957290898587,5
22556,2012,7,28,19,118.5,26,30.0,998.0,58.57,0,0,0,0,1,0,2012-07-28,4.774912960575186,5
22557,2012,7,28,20,129.75,26,29.0,999.0,60.36,0,0,0,0,1,0,2012-07-28,4.865609522045998,5
22558,2012,7,28,21,131.25,27,28.0,998.0,62.15,0,0,0,0,1,0,2012-07-28,4.877103901471733,5
22559,2012,7,28,22,136.75,27,28.0,999.0,1.79,0,0,0,0,0,1,2012-07-28,4.91815444130209,5
22560,2012,7,28,23,144.75,22,27.0,999.0,4.92,0,0,0,1,0,0,2012-07-28,4.975008116453105,5
22561,2012,7,29,0,144.25,23,24.0,998.0,8.94,0,0,0,1,0,0,2012-07-29,4.971547905388209,6
22562,2012,7,29,1,147.5,22,23.0,998.0,12.07,0,0,0,1,0,0,2012-07-29,4.993828175779875,6
22563,2012,7,29,2,150.75,22,23.0,998.0,1.79,0,0,1,0,0,0,2012-07-29,5.015622835607295,6
22564,2012,7,29,3,162.5,21,22.0,998.0,1.79,0,0,0,1,0,0,2012-07-29,5.090678001769792,6
22565,2012,7,29,4,159.25,21,22.0,999.0,4.92,0,0,0,1,0,0,2012-07-29,5.070475294452272,6
22566,2012,7,29,5,162.25,21,22.0,999.0,8.05,0,0,0,1,0,0,2012-07-29,5.0891383555842,6
22567,2012,7,29,6,164.25,22,23.0,999.0,11.18,0,0,0,1,0,0,2012-07-29,5.10138965736472,6
22568,2012,7,29,7,171.75,22,25.0,999.0,12.97,0,0,0,1,0,0,2012-07-29,5.146039931102459,6
22569,2012,7,29,8,168.25,23,27.0,999.0,17.89,0,0,0,1,0,0,2012-07-29,5.125450968524837,6
22570,2012,7,29,9,121.0,22,30.0,1000.0,22.81,0,0,0,1,0,0,2012-07-29,4.795790545596741,6
22571,2012,7,29,10,106.75,21,32.0,1000.0,27.73,0,0,0,1,0,0,2012-07-29,4.670489652108734,6
22572,2012,7,29,11,107.25,19,33.0,1000.0,33.54,0,0,0,1,0,0,2012-07-29,4.675162557808126,6
22573,2012,7,29,12,106.75,19,33.0,999.0,39.35,0,0,0,1,0,0,2012-07-29,4.670489652108734,6
22574,2012,7,29,13,103.25,19,34.0,999.0,44.27,0,0,0,1,0,0,2012-07-29,4.637153231841142,6
22575,2012,7,29,14,95.0,20,34.0,999.0,49.19,0,0,0,1,0,0,2012-07-29,4.553876891600541,6
22576,2012,7,29,15,97.5,22,34.0,999.0,1.79,0,0,0,0,1,0,2012-07-29,4.579852378003801,6
22577,2012,7,29,16,104.75,20,35.0,998.0,1.79,0,0,1,0,0,0,2012-07-29,4.6515765588022475,6
22578,2012,7,29,17,109.0,21,33.0,998.0,0.89,0,0,0,0,0,1,2012-07-29,4.6913478822291435,6
22579,2012,7,29,18,110.5,20,33.0,999.0,1.79,0,0,0,0,1,0,2012-07-29,4.705015520957808,6
22580,2012,7,29,19,110.5,23,31.0,999.0,0.89,0,0,0,0,0,1,2012-07-29,4.705015520957808,6
22581,2012,7,29,20,119.75,24,27.0,1000.0,0.89,0,0,0,0,1,0,2012-07-29,4.785406236291025,6
22582,2012,7,29,21,117.25,24,27.0,1001.0,0.89,0,0,0,0,0,1,2012-07-29,4.764308407326388,6
22583,2012,7,29,22,109.0,25,27.0,1001.0,1.78,0,0,0,0,0,1,2012-07-29,4.6913478822291435,6
22584,2012,7,29,23,126.5,24,26.0,1001.0,2.67,0,0,0,0,0,1,2012-07-29,4.840242308167575,6
22585,2012,7,30,0,117.25,22,25.0,1001.0,1.79,0,0,0,1,0,0,2012-07-30,4.764308407326388,0
22586,2012,7,30,1,108.5,22,26.0,1001.0,4.92,0,0,0,1,0,0,2012-07-30,4.686750172980514,0
22587,2012,7,30,2,103.25,21,24.0,1001.0,6.71,0,0,0,1,0,0,2012-07-30,4.637153231841142,0
22588,2012,7,30,3,103.25,21,22.0,1002.0,9.84,0,0,0,1,0,0,2012-07-30,4.637153231841142,0
22589,2012,7,30,4,105.25,21,23.0,1003.0,12.97,0,0,0,1,0,0,2012-07-30,4.656338472562491,0
22590,2012,7,30,5,119.25,20,22.0,1002.0,16.1,0,0,0,1,0,0,2012-07-30,4.781222129768451,0
22591,2012,7,30,6,114.75,19,25.0,1002.0,4.92,0,0,1,0,0,0,2012-07-30,4.7427558489406545,0
22592,2012,7,30,7,124.75,19,26.0,1003.0,8.05,0,0,1,0,0,0,2012-07-30,4.826311734631628,0
22593,2012,7,30,8,126.5,20,27.0,1004.0,11.18,0,0,1,0,0,0,2012-07-30,4.840242308167575,0
22594,2012,7,30,9,137.75,19,29.0,1004.0,14.31,0,0,1,0,0,0,2012-07-30,4.925440448033024,0
22595,2012,7,30,10,131.25,19,29.0,1005.0,3.13,0,0,0,0,1,0,2012-07-30,4.877103901471733,0
22596,2012,7,30,11,129.25,20,28.0,1005.0,6.26,0,0,0,0,1,0,2012-07-30,4.861748513388538,0
22597,2012,7,30,12,124.75,21,29.0,1005.0,8.05,0,0,0,0,1,0,2012-07-30,4.826311734631628,0
22598,2012,7,30,13,35.0,21,29.0,1005.0,9.84,0,0,0,0,1,0,2012-07-30,3.5553480614894135,0
22599,2012,7,30,14,45.0,22,29.0,1004.0,11.63,0,0,0,0,1,0,2012-07-30,3.8066624897703196,0
22600,2012,7,30,15,48.0,22,28.0,1004.0,0.89,0,0,0,0,0,1,2012-07-30,3.871201010907891,0
22601,2012,7,30,16,49.0,24,26.0,1004.0,1.79,0,1,0,0,1,0,2012-07-30,3.8918202981106265,0
22602,2012,7,30,17,49.0,25,26.0,1004.0,0.89,0,0,0,0,0,1,2012-07-30,3.8918202981106265,0
22603,2012,7,30,18,58.0,24,26.0,1005.0,1.78,0,1,0,0,0,1,2012-07-30,4.060443010546419,0
22604,2012,7,30,19,80.0,24,25.0,1005.0,0.89,0,2,1,0,0,0,2012-07-30,4.382026634673881,0
22605,2012,7,30,20,76.0,24,25.0,1006.0,0.45,0,3,0,0,0,1,2012-07-30,4.330733340286331,0
22606,2012,7,30,21,66.0,22,23.0,1007.0,1.34,0,4,0,0,0,1,2012-07-30,4.189654742026425,0
22607,2012,7,30,22,67.0,22,23.0,1007.0,1.79,0,5,0,1,0,0,2012-07-30,4.204692619390966,0
22608,2012,7,30,23,47.0,22,22.0,1007.0,4.92,0,6,0,1,0,0,2012-07-30,3.8501476017100584,0
22609,2012,7,31,0,38.0,22,22.0,1006.0,6.71,0,7,0,1,0,0,2012-07-31,3.6375861597263857,1
22610,2012,7,31,1,38.0,22,22.0,1005.0,3.13,0,8,1,0,0,0,2012-07-31,3.6375861597263857,1
22611,2012,7,31,2,37.0,20,20.0,1006.0,0.89,0,9,0,0,0,1,2012-07-31,3.6109179126442243,1
22612,2012,7,31,3,35.0,20,20.0,1006.0,1.78,0,10,0,0,0,1,2012-07-31,3.5553480614894135,1
22613,2012,7,31,4,35.0,20,21.0,1006.0,2.67,0,11,0,0,0,1,2012-07-31,3.5553480614894135,1
22614,2012,7,31,5,39.0,21,21.0,1005.0,3.56,0,0,0,0,0,1,2012-07-31,3.6635616461296463,1
22615,2012,7,31,6,44.0,21,21.0,1006.0,3.13,0,2,0,1,0,0,2012-07-31,3.784189633918261,1
22616,2012,7,31,7,29.0,21,21.0,1007.0,1.79,0,4,1,0,0,0,2012-07-31,3.367295829986474,1
22617,2012,7,31,8,25.0,21,21.0,1007.0,0.89,0,5,0,0,0,1,2012-07-31,3.2188758248682006,1
22618,2012,7,31,9,21.0,20,21.0,1007.0,3.13,0,6,1,0,0,0,2012-07-31,3.044522437723423,1
22619,2012,7,31,10,16.0,20,21.0,1008.0,0.89,0,7,0,0,0,1,2012-07-31,2.772588722239781,1
22620,2012,7,31,11,17.0,18,20.0,1007.0,4.92,0,8,0,0,1,0,2012-07-31,2.833213344056216,1
22621,2012,7,31,12,14.0,19,19.0,1007.0,8.05,0,9,0,0,1,0,2012-07-31,2.6390573296152584,1
22622,2012,7,31,13,17.0,19,20.0,1007.0,1.79,0,10,0,1,0,0,2012-07-31,2.833213344056216,1
22623,2012,7,31,14,15.0,20,20.0,1007.0,0.89,0,11,0,0,0,1,2012-07-31,2.70805020110221,1
22624,2012,7,31,15,22.0,20,21.0,1006.0,1.79,0,12,0,1,0,0,2012-07-31,3.091042453358316,1
22625,2012,7,31,16,20.0,20,21.0,1006.0,4.92,0,13,0,1,0,0,2012-07-31,2.995732273553991,1
22626,2012,7,31,17,24.0,20,21.0,1006.0,6.71,0,14,0,1,0,0,2012-07-31,3.1780538303479458,1
22627,2012,7,31,18,21.0,20,21.0,1007.0,9.84,0,15,0,1,0,0,2012-07-31,3.044522437723423,1
22628,2012,7,31,19,22.0,20,21.0,1007.0,12.97,0,16,0,1,0,0,2012-07-31,3.091042453358316,1
22629,2012,7,31,20,27.0,21,21.0,1007.0,16.1,0,17,0,1,0,0,2012-07-31,3.295836866004329,1
22630,2012,7,31,21,70.33333333333333,20,21.0,1008.0,19.23,0,18,0,1,0,0,2012-07-31,4.253245844807957,1
22631,2012,7,31,22,26.0,20,20.0,1008.0,22.36,0,19,0,1,0,0,2012-07-31,3.258096538021482,1
22632,2012,7,31,23,22.0,20,20.0,1008.0,26.38,0,20,0,1,0,0,2012-07-31,3.091042453358316,1
22633,2012,8,1,0,9.0,20,20.0,1008.0,30.4,0,21,0,1,0,0,2012-08-01,2.1972245773362196,2
22634,2012,8,1,1,14.0,20,20.0,1008.0,33.53,0,22,0,1,0,0,2012-08-01,2.6390573296152584,2
22635,2012,8,1,2,9.0,20,20.0,1007.0,36.66,0,23,0,1,0,0,2012-08-01,2.1972245773362196,2
22636,2012,8,1,3,9.0,20,20.0,1007.0,38.45,0,0,0,1,0,0,2012-08-01,2.1972245773362196,2
22637,2012,8,1,4,17.0,20,20.0,1007.0,40.24,0,0,0,1,0,0,2012-08-01,2.833213344056216,2
22638,2012,8,1,5,11.0,20,20.0,1007.0,0.89,0,1,0,0,0,1,2012-08-01,2.3978952727983707,2
22639,2012,8,1,6,14.0,20,20.0,1007.0,0.89,0,2,0,1,0,0,2012-08-01,2.6390573296152584,2
22640,2012,8,1,7,17.0,20,20.0,1008.0,4.91,0,3,0,1,0,0,2012-08-01,2.833213344056216,2
22641,2012,8,1,8,22.0,20,20.0,1008.0,9.83,0,4,0,1,0,0,2012-08-01,3.091042453358316,2
22642,2012,8,1,9,18.0,20,20.0,1008.0,4.92,0,5,1,0,0,0,2012-08-01,2.8903717578961645,2
22643,2012,8,1,10,8.0,20,20.0,1008.0,10.73,0,6,1,0,0,0,2012-08-01,2.0794415416798357,2
22644,2012,8,1,11,8.0,20,20.0,1008.0,4.92,0,7,0,1,0,0,2012-08-01,2.0794415416798357,2
22645,2012,8,1,12,16.0,20,21.0,1008.0,10.73,0,8,0,1,0,0,2012-08-01,2.772588722239781,2
22646,2012,8,1,13,19.0,21,21.0,1008.0,4.92,0,9,1,0,0,0,2012-08-01,2.9444389791664403,2
22647,2012,8,1,14,13.0,20,22.0,1007.0,4.92,0,10,0,1,0,0,2012-08-01,2.5649493574615367,2
22648,2012,8,1,15,10.0,20,22.0,1007.0,4.92,0,11,1,0,0,0,2012-08-01,2.302585092994046,2
22649,2012,8,1,16,6.0,20,22.0,1006.0,4.92,0,12,0,1,0,0,2012-08-01,1.791759469228055,2
22650,2012,8,1,17,7.0,20,23.0,1006.0,4.92,0,13,1,0,0,0,2012-08-01,1.9459101490553132,2
22651,2012,8,1,18,9.0,20,23.0,1006.0,5.81,0,14,0,1,0,0,2012-08-01,2.1972245773362196,2
22652,2012,8,1,19,13.0,20,22.0,1006.0,10.73,0,0,0,1,0,0,2012-08-01,2.5649493574615367,2
22653,2012,8,1,20,9.0,20,23.0,1007.0,14.75,0,0,0,1,0,0,2012-08-01,2.1972245773362196,2
22654,2012,8,1,21,16.0,20,22.0,1007.0,17.88,0,0,0,1,0,0,2012-08-01,2.772588722239781,2
22655,2012,8,1,22,17.0,21,22.0,1007.0,21.01,0,0,0,1,0,0,2012-08-01,2.833213344056216,2
22656,2012,8,1,23,11.0,20,21.0,1007.0,1.79,0,0,1,0,0,0,2012-08-01,2.3978952727983707,2
22657,2012,8,2,0,18.0,19,20.0,1007.0,1.79,0,0,0,1,0,0,2012-08-02,2.8903717578961645,3
22658,2012,8,2,1,16.0,19,20.0,1007.0,4.92,0,0,0,1,0,0,2012-08-02,2.772588722239781,3
22659,2012,8,2,2,13.0,19,20.0,1007.0,8.05,0,0,0,1,0,0,2012-08-02,2.5649493574615367,3
22660,2012,8,2,3,18.0,19,20.0,1007.0,3.13,0,0,1,0,0,0,2012-08-02,2.8903717578961645,3
22661,2012,8,2,4,11.0,19,21.0,1007.0,7.15,0,0,1,0,0,0,2012-08-02,2.3978952727983707,3
22662,2012,8,2,5,16.0,19,20.0,1007.0,1.79,0,0,0,1,0,0,2012-08-02,2.772588722239781,3
22663,2012,8,2,6,15.0,19,20.0,1007.0,3.58,0,0,0,1,0,0,2012-08-02,2.70805020110221,3
22664,2012,8,2,7,15.0,20,23.0,1008.0,7.6,0,0,0,1,0,0,2012-08-02,2.70805020110221,3
22665,2012,8,2,8,9.0,21,25.0,1008.0,11.62,0,0,0,1,0,0,2012-08-02,2.1972245773362196,3
22666,2012,8,2,9,14.0,21,27.0,1008.0,15.64,0,0,0,1,0,0,2012-08-02,2.6390573296152584,3
22667,2012,8,2,10,10.0,20,27.0,1009.0,3.13,0,0,1,0,0,0,2012-08-02,2.302585092994046,3
22668,2012,8,2,11,16.0,20,28.0,1008.0,3.13,0,0,0,1,0,0,2012-08-02,2.772588722239781,3
22669,2012,8,2,12,14.0,20,29.0,1008.0,0.89,0,0,0,0,0,1,2012-08-02,2.6390573296152584,3
22670,2012,8,2,13,9.0,21,30.0,1007.0,1.79,0,0,1,0,0,0,2012-08-02,2.1972245773362196,3
22671,2012,8,2,14,17.0,21,30.0,1007.0,1.79,0,0,0,0,1,0,2012-08-02,2.833213344056216,3
22672,2012,8,2,15,15.0,20,30.0,1007.0,3.58,0,0,0,0,1,0,2012-08-02,2.70805020110221,3
22673,2012,8,2,16,17.0,21,31.0,1007.0,5.37,0,0,0,0,1,0,2012-08-02,2.833213344056216,3
22674,2012,8,2,17,21.0,21,30.0,1006.0,8.5,0,0,0,0,1,0,2012-08-02,3.044522437723423,3
22675,2012,8,2,18,18.0,22,29.0,1006.0,11.63,0,0,0,0,1,0,2012-08-02,2.8903717578961645,3
22676,2012,8,2,19,22.0,22,27.0,1007.0,13.42,0,0,0,0,1,0,2012-08-02,3.091042453358316,3
22677,2012,8,2,20,30.0,23,26.0,1008.0,0.89,0,0,0,0,0,1,2012-08-02,3.4011973816621555,3
22678,2012,8,2,21,33.0,23,24.0,1009.0,0.89,0,0,0,0,1,0,2012-08-02,3.4965075614664802,3
22679,2012,8,2,22,33.0,23,24.0,1009.0,2.68,0,0,0,0,1,0,2012-08-02,3.4965075614664802,3
22680,2012,8,2,23,55.0,23,25.0,1009.0,4.47,0,0,0,0,1,0,2012-08-02,4.007333185232471,3
22681,2012,8,3,0,69.0,23,25.0,1009.0,7.6,0,0,0,0,1,0,2012-08-03,4.23410650459726,4
22682,2012,8,3,1,77.0,23,24.0,1009.0,10.73,0,0,0,0,1,0,2012-08-03,4.343805421853684,4
22683,2012,8,3,2,64.0,23,24.0,1009.0,12.52,0,0,0,0,1,0,2012-08-03,4.1588830833596715,4
22684,2012,8,3,3,61.0,23,23.0,1009.0,0.45,0,0,0,0,0,1,2012-08-03,4.110873864173311,4
22685,2012,8,3,4,50.0,23,23.0,1009.0,0.9,0,0,0,0,0,1,2012-08-03,3.912023005428146,4
22686,2012,8,3,5,48.0,23,23.0,1009.0,0.89,0,0,1,0,0,0,2012-08-03,3.871201010907891,4
22687,2012,8,3,6,54.0,23,23.0,1009.0,2.68,0,0,1,0,0,0,2012-08-03,3.9889840465642745,4
22688,2012,8,3,7,60.0,23,24.0,1009.0,0.89,0,0,0,0,0,1,2012-08-03,4.0943445622221,4
22689,2012,8,3,8,77.0,24,25.0,1009.0,1.79,0,0,0,1,0,0,2012-08-03,4.343805421853684,4
22690,2012,8,3,9,93.0,24,27.0,1008.0,3.58,0,0,0,1,0,0,2012-08-03,4.532599493153256,4
22691,2012,8,3,10,74.0,24,28.0,1008.0,1.79,0,0,1,0,0,0,2012-08-03,4.30406509320417,4
22692,2012,8,3,11,76.0,24,29.0,1008.0,3.58,0,0,1,0,0,0,2012-08-03,4.330733340286331,4
22693,2012,8,3,12,81.0,23,29.0,1008.0,3.13,0,0,0,0,1,0,2012-08-03,4.394449154672439,4
22694,2012,8,3,13,54.0,23,30.0,1007.0,4.92,0,0,0,0,1,0,2012-08-03,3.9889840465642745,4
22695,2012,8,3,14,38.0,23,31.0,1006.0,8.05,0,0,0,0,1,0,2012-08-03,3.6375861597263857,4
22696,2012,8,3,15,42.0,24,30.0,1006.0,11.18,0,0,0,0,1,0,2012-08-03,3.7376696182833684,4
22697,2012,8,3,16,85.75,24,30.0,1006.0,12.97,0,0,0,0,1,0,2012-08-03,4.45143608604605,4
22698,2012,8,3,17,50.0,23,29.0,1005.0,16.1,0,0,0,0,1,0,2012-08-03,3.912023005428146,4
22699,2012,8,3,18,51.0,24,29.0,1005.0,17.89,0,0,0,0,1,0,2012-08-03,3.9318256327243257,4
22700,2012,8,3,19,51.0,23,28.0,1005.0,21.91,0,0,0,0,1,0,2012-08-03,3.9318256327243257,4
22701,2012,8,3,20,49.0,23,27.0,1006.0,25.93,0,0,0,0,1,0,2012-08-03,3.8918202981106265,4
22702,2012,8,3,21,33.0,23,26.0,1007.0,27.72,0,0,0,0,1,0,2012-08-03,3.4965075614664802,4
22703,2012,8,3,22,31.0,23,25.0,1007.0,31.74,0,0,0,0,1,0,2012-08-03,3.4339872044851463,4
22704,2012,8,3,23,31.0,22,24.0,1007.0,33.53,0,0,0,0,1,0,2012-08-03,3.4339872044851463,4
22705,2012,8,4,0,28.0,22,24.0,1007.0,35.32,0,0,0,0,1,0,2012-08-04,3.332204510175204,5
22706,2012,8,4,1,23.0,22,25.0,1006.0,0.89,0,0,0,0,0,1,2012-08-04,3.1354942159291497,5
22707,2012,8,4,2,30.0,22,24.0,1006.0,3.13,0,0,0,1,0,0,2012-08-04,3.4011973816621555,5
22708,2012,8,4,3,28.0,23,24.0,1005.0,6.26,0,0,0,1,0,0,2012-08-04,3.332204510175204,5
22709,2012,8,4,4,29.0,22,24.0,1005.0,9.39,0,0,0,1,0,0,2012-08-04,3.367295829986474,5
22710,2012,8,4,5,39.0,22,23.0,1006.0,1.79,0,0,1,0,0,0,2012-08-04,3.6635616461296463,5
22711,2012,8,4,6,36.0,22,23.0,1006.0,1.79,0,0,0,1,0,0,2012-08-04,3.58351893845611,5
22712,2012,8,4,7,36.0,23,26.0,1006.0,4.92,0,0,0,1,0,0,2012-08-04,3.58351893845611,5
22713,2012,8,4,8,30.0,22,28.0,1007.0,8.94,0,0,0,1,0,0,2012-08-04,3.4011973816621555,5
22714,2012,8,4,9,19.0,21,29.0,1007.0,3.13,0,0,1,0,0,0,2012-08-04,2.9444389791664403,5
22715,2012,8,4,10,16.0,22,30.0,1007.0,8.05,0,0,1,0,0,0,2012-08-04,2.772588722239781,5
22716,2012,8,4,11,18.0,21,31.0,1007.0,12.07,0,0,1,0,0,0,2012-08-04,2.8903717578961645,5
22717,2012,8,4,12,18.0,20,31.0,1008.0,15.2,0,0,1,0,0,0,2012-08-04,2.8903717578961645,5
22718,2012,8,4,13,17.0,22,32.0,1007.0,16.99,0,0,1,0,0,0,2012-08-04,2.833213344056216,5
22719,2012,8,4,14,6.0,22,32.0,1007.0,3.13,0,0,0,0,1,0,2012-08-04,1.791759469228055,5
22720,2012,8,4,15,22.0,22,31.0,1007.0,6.26,0,0,0,0,1,0,2012-08-04,3.091042453358316,5
22721,2012,8,4,16,15.0,23,31.0,1008.0,9.39,0,0,0,0,1,0,2012-08-04,2.70805020110221,5
22722,2012,8,4,17,24.0,23,31.0,1008.0,12.52,0,0,0,0,1,0,2012-08-04,3.1780538303479458,5
22723,2012,8,4,18,20.0,22,30.0,1008.0,16.54,0,0,0,0,1,0,2012-08-04,2.995732273553991,5
22724,2012,8,4,19,24.0,22,29.0,1009.0,19.67,0,0,0,0,1,0,2012-08-04,3.1780538303479458,5
22725,2012,8,4,20,31.0,22,28.0,1009.0,21.46,0,0,0,0,1,0,2012-08-04,3.4339872044851463,5
22726,2012,8,4,21,25.0,22,28.0,1010.0,24.59,0,0,0,0,1,0,2012-08-04,3.2188758248682006,5
22727,2012,8,4,22,44.0,23,27.0,1010.0,27.72,0,0,0,0,1,0,2012-08-04,3.784189633918261,5
22728,2012,8,4,23,29.0,24,26.0,1011.0,29.51,0,0,0,0,1,0,2012-08-04,3.367295829986474,5
22729,2012,8,5,0,32.0,24,26.0,1011.0,0.89,0,0,0,0,0,1,2012-08-05,3.4657359027997265,6
22730,2012,8,5,1,43.0,24,25.0,1011.0,0.89,0,0,0,0,1,0,2012-08-05,3.7612001156935624,6
22731,2012,8,5,2,54.0,24,24.0,1011.0,2.68,0,0,0,0,1,0,2012-08-05,3.9889840465642745,6
22732,2012,8,5,3,46.0,23,24.0,1011.0,0.45,0,0,0,0,0,1,2012-08-05,3.828641396489095,6
22733,2012,8,5,4,47.0,23,24.0,1011.0,1.79,0,0,0,0,1,0,2012-08-05,3.8501476017100584,6
22734,2012,8,5,5,44.0,24,24.0,1011.0,2.68,0,0,0,0,1,0,2012-08-05,3.784189633918261,6
22735,2012,8,5,6,52.0,24,24.0,1011.0,3.57,0,0,0,0,1,0,2012-08-05,3.9512437185814275,6
22736,2012,8,5,7,53.0,24,25.0,1011.0,4.46,0,0,0,0,1,0,2012-08-05,3.970291913552122,6
22737,2012,8,5,8,49.0,25,26.0,1011.0,1.79,0,0,1,0,0,0,2012-08-05,3.8918202981106265,6
22738,2012,8,5,9,51.0,24,28.0,1012.0,1.79,0,0,0,1,0,0,2012-08-05,3.9318256327243257,6
22739,2012,8,5,10,56.0,23,29.0,1012.0,3.58,0,0,0,1,0,0,2012-08-05,4.02535169073515,6
22740,2012,8,5,11,53.0,22,31.0,1012.0,1.79,0,0,0,0,0,1,2012-08-05,3.970291913552122,6
22741,2012,8,5,12,28.0,23,30.0,1011.0,1.79,0,0,1,0,0,0,2012-08-05,3.332204510175204,6
22742,2012,8,5,13,22.0,23,31.0,1011.0,3.13,0,0,0,0,1,0,2012-08-05,3.091042453358316,6
22743,2012,8,5,14,29.0,22,32.0,1010.0,4.92,0,0,0,0,1,0,2012-08-05,3.367295829986474,6
22744,2012,8,5,15,39.0,21,31.0,1010.0,8.05,0,0,0,0,1,0,2012-08-05,3.6635616461296463,6
22745,2012,8,5,16,29.0,22,31.0,1010.0,11.18,0,0,0,0,1,0,2012-08-05,3.367295829986474,6
22746,2012,8,5,17,23.0,22,31.0,1010.0,14.31,0,0,0,0,1,0,2012-08-05,3.1354942159291497,6
22747,2012,8,5,18,24.0,22,30.0,1010.0,17.44,0,0,0,0,1,0,2012-08-05,3.1780538303479458,6
22748,2012,8,5,19,53.0,22,28.0,1010.0,20.57,0,0,0,0,1,0,2012-08-05,3.970291913552122,6
22749,2012,8,5,20,69.0,23,27.0,1010.0,22.36,0,0,0,0,1,0,2012-08-05,4.23410650459726,6
22750,2012,8,5,21,69.0,23,28.0,1010.0,25.49,0,0,0,0,1,0,2012-08-05,4.23410650459726,6
22751,2012,8,5,22,84.0,23,27.0,1011.0,28.62,0,0,0,0,1,0,2012-08-05,4.430816798843313,6
22752,2012,8,5,23,79.0,23,27.0,1011.0,30.41,0,0,0,0,1,0,2012-08-05,4.3694478524670215,6
22753,2012,8,6,0,73.0,23,26.0,1011.0,31.3,0,0,0,0,1,0,2012-08-06,4.290459441148391,0
22754,2012,8,6,1,67.0,24,25.0,1010.0,0.89,0,0,0,0,0,1,2012-08-06,4.204692619390966,0
22755,2012,8,6,2,74.0,24,26.0,1010.0,1.78,0,0,0,0,0,1,2012-08-06,4.30406509320417,0
22756,2012,8,6,3,82.0,24,25.0,1010.0,2.67,0,0,0,0,0,1,2012-08-06,4.406719247264253,0
